postcode,instals,estimated_dwellings,density,capacity,capunder10,cap10_100,capover100,countunder10,count10_100,countover100,pot_kw,pot_sqm,pot_gwh,id,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating,ALGO,Total Potentian incl +100
2225,438,1828,20.1,2695,1813,882,0,367,71,0,26594,"170,199",34.3,2685,CARAVAN HEAD,NSW,151.087892,-33.997441,KIRRAWEE DC,Delivery Area,Updated 6-Feb-2020,12802,Sutherland - Menai - Heathcote,128,Sydney - Sutherland,R1,-33.9974549,151.0885576,12802153625,12802153625,128021536,Oyster Bay - Como - Jannali,12802,Sutherland - Menai - Heathcote,128,Sydney - Sutherland,1,1,1,1,Hughes,,N1,PHN101,Central and Eastern Sydney,Georges River,12930,Hughes,Outer Metropolitan,76,26594
3501,446,718,45.4,7391,1692,2175,3524,326,119,1,28872,"184,779",42.1,7810,HATTAH,VIC,142.100896,-34.243279,MILDURA DC,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3,-34.7711842,142.38679,21502139811,21502139811,215021398,Mildura Region,21502,Mildura,215,North West,3,3,5,5,Mallee,,V2,PHN205,Murray,Mildura,24780,Mallee,Rural,76,32396
2587,616,1439,37.7,4149,2667,1285,197,542,73,1,28341,"181,382",39.9,1087,AURVILLE,NSW,148.360971,-34.505797,HARDEN LPO,Delivery Area,Updated 6-Feb-2020,10101,Goulburn - Yass,101,Capital Region,R3,-34.5493444,148.3678102,10101100619,10106154404,101061544,Young Region,10106,Young - Yass,101,Capital Region,2,2,5,5,Riverina,410.3092651,N2,PHN110,Murrumbidgee,Hilltops,13910,Shortland,Provincial,76,28538
2843,265,590,39.3,1713,1148,565,0,232,33,0,26476,"169,448",37.6,5027,COOLAH,NSW,149.727798,-31.82434,COOLAH LPO,Delivery Area,Updated 6-Feb-2020,10503,Dubbo,105,Far West and Orana,R3,-31.7845656,149.7487272,10503109924,10503109924,105031099,Coonabarabran,10503,Dubbo,105,Far West and Orana,3,3,5,5,Parkes,494.4456482,N2,PHN107,Western NSW,Warrumbungle Shire,18020,Parkes,Rural,75,26476
2656,272,613,40.1,1634,1208,426,0,246,26,0,26324,"168,471",35.3,3885,BROOKDALE,NSW,146.767674,-35.356021,LOCKHART LPO,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.1483516,146.9425533,11303127119,11303127119,113031271,Wagga Wagga Region,11303,Wagga Wagga,113,Riverina,2,2,5,5,Riverina,204.0572357,N2,PHN110,Murrumbidgee,Lockhart,14950,Riverina,Rural,75,26324
3321,284,687,36.2,1554,1111,443,0,249,35,0,26158,"167,411",32.7,6225,HESSE,VIC,143.88056,-38.087758,INVERLEIGH,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,-38.0833159,143.8766076,20301103506,20301103506,203011035,Golden Plains - South,20301,Barwon - West,203,Geelong,2,2,5,5,Corangamite,113.1724854,V2,PHN206,Western Victoria,Golden Plains,22490,Corangamite,Provincial,75,26158
2063,523,1972,21.5,3643,2088,1555,0,423,100,0,27190,"174,013",35,4341,NORTHBRIDGE,NSW,151.214797,-33.812636,ST LEONARDS DF,Delivery Area,Updated 6-Feb-2020,12101,Chatswood - Lane Cove,121,Sydney - North Sydney and Hornsby,R1,-33.8123999,151.2189869,12101140232,12101140232,121011402,Willoughby - Castle Cove - Northbridge,12101,Chatswood - Lane Cove,121,Sydney - North Sydney and Hornsby,1,1,1,1,North Sydney,,N1,PHN102,Northern Sydney,Willoughby,18250,Bennelong,,75,27190
2293,225,1418,13.8,1421,778,643,0,196,29,0,25212,"161,357",34.3,3404,MARYVILLE,NSW,151.754696,-32.917776,HAMILTON DC,Delivery Area,Updated 6-Feb-2020,11103,Newcastle,111,Newcastle and Lake Macquarie,R2,-32.9120591,151.7546471,11103123519,11103123519,111031235,Wickham - Carrington - Tighes Hill,11103,Newcastle,111,Newcastle and Lake Macquarie,1,1,1,1,Newcastle,,N2,PHN108,Hunter New England and Central Coast,Newcastle,15900,Newcastle,Provincial,75,25212
6501,296,382,69.6,1966,1308,658,0,266,30,0,26793,"171,474",39.7,11028,MUCHEA,WA,115.945497,-31.541813,MUCHEA LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.5382441,115.9231471,50902123606,50902123606,509021236,Chittering,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,2,2,5,5,Pearce,61.21347809,W2,PHN503,Country WA,Wanneroo,58760,Pearce,Outer Metropolitan,75,26793
3862,644,1474,41,3644,2755,889,0,604,40,0,27695,"177,250",34.8,20984,BUDGEE BUDGEE,VIC,147.130018,-37.55304411,Victoria Country 4,Delivery Area,Updated 6-Feb-2020,20505,Wellington,205,Latrobe - Gippsland,R3,-37.5459,147.096,20505109901,20505109901,205051099,Alps - West,20505,Wellington,205,Latrobe - Gippsland,3,3,5,5,Gippsland,487.9257813,V2,PHN205,Murray,Wellington,26810,Gippsland,Rural,75,27695
3211,245,507,41.2,1653,927,726,0,209,36,0,26116,"167,141",33.6,6661,LITTLE RIVER,VIC,144.498479,-37.943586,NORTH GEELONG DC,Delivery Area,Updated 6-Feb-2020,21305,Wyndham,213,Melbourne - West,R2,-37.9368044,144.4561033,20302104307,20302104307,203021043,Lara,20302,Geelong,203,Geelong,2,2,2,2,Lalor,,V1,PHN206,Western Victoria,Wyndham,27260,Lalor,Outer Metropolitan,74,26116
2651,246,777,29.7,1512,1161,351,0,231,15,0,25688,"164,405",35,3849,FOREST HILL,NSW,147.463477,-35.162259,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.1526817,147.4740404,11303127133,11303127133,113031271,Wagga Wagga Region,11303,Wagga Wagga,113,Riverina,2,2,3,3,Riverina,,N2,PHN110,Murrumbidgee,Wagga Wagga,17750,Riverina,Rural,74,25688
3283,177,539,28.8,1167,727,440,0,155,22,0,25506,"163,241",31.8,6360,CROSSLEY,VIC,142.328761,-38.313434,KOROIT DELIVERY ANNEXE,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,-38.3042515,142.321598,21702143027,21704147823,217041478,Moyne - West,21704,Warrnambool,217,Warrnambool and South West,2,2,5,5,Wannon,,V2,PHN206,Western Victoria,Warrnambool,26730,Wannon,Rural,74,25506
4183,600,1909,29.1,2774,2100,674,0,555,45,0,26124,"167,193",38.1,8106,AMITY,QLD,153.451696,-27.545157,CLEVELAND DC,Delivery Area,Updated 6-Feb-2020,30102,Cleveland - Stradbroke,301,Brisbane - East,R3,-27.3972508,153.4537599,30102101015,30102152711,301021527,Redland Islands,30102,Cleveland - Stradbroke,301,Brisbane - East,3,4,5,6,Bowman,120.3149109,Q1,PHN302,Brisbane South,Redland,36250,Bowman,Outer Metropolitan,74,26124
2844,325,722,39.8,1825,1313,512,0,287,38,0,26049,"166,716",37,5028,BIRRIWA,NSW,149.319295,-31.924969,DUNEDOO LPO,Delivery Area,Updated 6-Feb-2020,10303,Lithgow - Mudgee,103,Central West,R3,-32.1243382,149.4645345,10303107407,10303107407,103031074,Mudgee Region - West,10303,Lithgow - Mudgee,103,Central West,3,3,5,5,Parkes,,N2,PHN107,Western NSW,Warrumbungle Shire,18020,Parkes,Rural,74,26049
3240,378,813,42.2,2194,1662,532,0,343,35,0,26374,"168,792",32.9,6494,BUCKLEY,VIC,144.174411,-38.263005,GROVEDALE DC,Delivery Area,Updated 6-Feb-2020,20301,Barwon - West,203,Geelong,R2,-38.2444345,144.0895595,20301103602,20301103602,203011036,Winchelsea,20301,Barwon - West,203,Geelong,2,2,5,5,Corangamite,82.33547211,V2,PHN206,Western Victoria,Surf Coast,26490,Corangamite,Provincial,74,26374
3701,304,663,39.7,2153,1209,944,0,263,41,0,26336,"168,548",35.4,7099,DARTMOUTH,VIC,147.476819,-36.638769,DARTMOUTH,Delivery Area,Updated 6-Feb-2020,20502,Gippsland - East,205,Latrobe - Gippsland,R3,-36.5324694,147.4961766,20403107217,20403107217,204031072,Towong,20403,Wodonga - Alpine,204,Hume,3,3,5,5,Indi,969.8654785,V2,PHN205,Murray,Towong,26670,Indi,Rural,74,26336
3154,419,1609,24.8,2002,1706,296,0,399,20,0,25337,"162,155",29.8,6806,THE BASIN,VIC,145.31784,-37.856009,BAYSWATER DC,Delivery Area,Updated 6-Feb-2020,21101,Knox,211,Melbourne - Outer East,R1,-37.8534742,145.3198788,21101125250,21101144901,211011449,The Basin,21101,Knox,211,Melbourne - Outer East,1,1,1,1,Aston,168.8045197,V1,PHN202,Eastern Melbourne,Knox,23670,Aston,Outer Metropolitan,74,25337
2427,1023,2300,42.8,4707,4225,482,0,984,39,0,27808,"177,974",37.7,894,CROWDY HEAD,NSW,152.686583,-31.842318,TAREE DC,Delivery Area,Updated 6-Feb-2020,10805,Taree - Gloucester,108,Mid North Coast,R3,-31.8443241,152.7265099,10805117007,10805117007,108051170,Taree Region,10805,Taree - Gloucester,108,Mid North Coast,2,2,5,5,Lyne,,N2,PHN108,Hunter New England and Central Coast,Port Macquarie-Hastings,16380,Lyne,Rural,73,27808
2739,244,733,24.6,4156,914,1593,1649,180,61,3,26319,"168,444",38.7,20648,BOEILL CREEK,NSW,142.1056955,-34.15375195,Buronga,Delivery Area,Updated 6-Feb-2020,10902,Lower Murray,109,Murray,R3,-34.1433,142.12,10902117820,10902117820,109021178,Wentworth - Buronga,10902,Lower Murray,109,Murray,3,3,3,3,Farrer,45.4582901,V2,PHN107,Western NSW,Wentworth,18200,Farrer,Rural,73,27968
3453,457,787,54.1,2442,1909,533,0,426,31,0,26174,"167,512",34.9,7877,HARCOURT,VIC,144.281488,-36.950365,HARCOURT,Delivery Area,Updated 6-Feb-2020,20202,Heathcote - Castlemaine - Kyneton,202,Bendigo,R3,-37,144.25,20202102801,20202102801,202021028,Castlemaine Region,20202,Heathcote - Castlemaine - Kyneton,202,Bendigo,2,2,4,2,Bendigo,,V2,PHN205,Murray,Mount Alexander,25430,Bendigo,Provincial,72,26174
2191,313,2113,13.1,1735,1209,526,0,276,37,0,23908,"153,010",30.8,2880,BELFIELD,NSW,151.085513,-33.906803,LAKEMBA DC,Delivery Area,Updated 6-Feb-2020,12003,Strathfield - Burwood - Ashfield,120,Sydney - Inner West,R1,-33.9061117,151.0849848,11902136217,11902136217,119021362,Belmore - Belfield,11902,Canterbury,119,Sydney - Inner South West,1,1,1,1,Watson,,N1,PHN101,Central and Eastern Sydney,Burwood,11300,Watson,Inner Metropolitan,72,23908
2828,193,477,32.5,1318,712,606,0,155,38,0,24993,"159,955",36.8,20706,ARMATREE,NSW,148.4918433,-31.42558954,New South Wales Country 5,Delivery Area,Updated 6-Feb-2020,10503,Dubbo,105,Far West and Orana,R3,-31.425,148.513,10503110405,10503110405,105031104,Gilgandra,10503,Dubbo,105,Far West and Orana,3,3,5,5,Parkes,240.9209442,N2,PHN107,Western NSW,Gilgandra,12950,Parkes,Rural,72,24993
4117,443,484,75.2,6328,1786,2726,1816,364,74,5,28410,"181,822",41.9,8252,BERRINBA,QLD,153.08304,-27.644688,LOGAN CITY DC,Delivery Area,Updated 6-Feb-2020,31106,Springwood - Kingston,311,Logan - Beaudesert,R1,-27.656122,153.0765771,31103131212,31103131219,311031312,Browns Plains,31103,Browns Plains,311,Logan - Beaudesert,1,1,1,1,Rankin,,Q1,PHN302,Brisbane South,Logan,34590,Rankin,Outer Metropolitan,72,30226
2338,279,758,32.8,1789,1165,624,0,249,30,0,25223,"161,427",34,3184,ARDGLEN,NSW,151.029159,-31.735174,MURRURUNDI LPO,Delivery Area,Updated 6-Feb-2020,11004,Tamworth - Gunnedah,110,New England and North West,R3,-31.7257868,150.7473282,11004120117,11004120117,110041201,Quirindi,11004,Tamworth - Gunnedah,110,New England and North West,3,3,5,5,New England,602.5935669,N2,PHN108,Hunter New England and Central Coast,Upper Hunter Shire,17620,Lyne,,72,25223
2462,583,1613,33.2,2820,2141,679,0,535,48,0,25678,"164,341",35.9,1673,CALLIOPE,NSW,153.187047,-29.829194,ULMARRA LPO,Delivery Area,Updated 6-Feb-2020,10401,Clarence Valley,104,Coffs Harbour - Grafton,R3,-29.6173163,153.0795213,10401108146,10401108146,104011081,Grafton Region,10401,Clarence Valley,104,Coffs Harbour - Grafton,3,3,5,5,Page,,N2,PHN109,North Coast,Coffs Harbour,11800,Page,Rural,72,25678
2089,127,1167,9.2,904,487,417,0,107,20,0,23646,"151,337",30.5,20215,KURRABA POINT,NSW,151.2228263,-33.84149573,Sydney Metro,Delivery Area,Updated 6-Feb-2020,12104,North Sydney - Mosman,121,Sydney - North Sydney and Hornsby,R1,-33.843,151.223,12104141635,12104141635,121041416,Neutral Bay - Kirribilli,12104,North Sydney - Mosman,121,Sydney - North Sydney and Hornsby,1,1,1,1,Warringah,,N1,PHN102,Northern Sydney,North Sydney,15950,Warringah,Inner Metropolitan,72,23646
3777,1445,5027,26.6,8568,5482,2716,370,1338,106,1,28355,"181,469",33.3,8980,BADGER CREEK,VIC,145.513804,-37.606088,HEALESVILLE,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.685,145.538,21105127613,21105127613,211051276,Healesville - Yarra Glen,21105,Yarra Ranges,211,Melbourne - Outer East,2,2,2,2,Casey,425.8109741,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450,Indi,Rural,71,28725
3002,79,708,9.3,683,277,406,0,66,13,0,23720,"151,809",29.2,4748,EAST MELBOURNE,VIC,144.982207,-37.818517,CITY DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20604,Melbourne City,206,Melbourne - Inner,R1,-37.8161444,144.9804594,20604111914,20604111914,206041119,East Melbourne,20604,Melbourne City,206,Melbourne - Inner,1,1,1,1,Melbourne,14.31502247,V1,PHN201,North Western Melbourne,Yarra,27350,Melbourne,Inner Metropolitan,71,23720
6507,127,286,39.2,1101,478,623,0,112,15,0,24583,"157,330",37.8,10763,CATABY,WA,115.718713,-30.72155,DANDARAGAN LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-30.7350902,115.5386556,50902123915,50902123915,509021239,Gingin - Dandaragan,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,3,3,5,5,Durack,,W2,PHN503,Country WA,Dandaragan,52590,Durack,Rural,71,24583
6365,97,339,26.8,469,311,158,0,91,6,0,23859,"152,698",33.6,15669,JILAKIN,WA,118.288784,-32.723142,KULIN LPO,Delivery Area,Updated 6-Feb-2020,50903,Wheat Belt - South,509,Western Australia - Wheat Belt,R3,-32.6770704,118.4080397,50903124713,50903124713,509031247,Kulin,50903,Wheat Belt - South,509,Western Australia - Wheat Belt,4,4,6,6,O'Connor,322.5870361,W2,PHN503,Country WA,Kulin,54760,Durack,,71,23859
3527,133,421,29,743,506,237,0,122,11,0,24008,"153,654",34.6,7612,BUNGULUKE,VIC,143.241334,-36.07096,WYCHEPROOF LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3,-36.067963,143.3808229,21503140010,21503140010,215031400,Buloke,21503,Murray River - Swan Hill,215,North West,3,3,5,5,Mallee,107.1429901,V2,PHN205,Murray,Buloke,21270,Mallee,Rural,71,24008
6229,46,158,12.7,904,106,798,0,20,26,0,24337,"155,757",36.6,16057,PICTON,WA,115.707383,-33.352103,BUNBURY DC,Delivery Area,Updated 6-Feb-2020,50102,Bunbury,501,Bunbury,R3,-33.3506668,115.6963142,50102101514,50102101514,501021015,East Bunbury - Glen Iris,50102,Bunbury,501,Bunbury,2,2,2,2,Forrest,10.29811192,W2,PHN503,Country WA,Bunbury,51190,Forrest,Rural,71,24337
3783,334,938,32.3,1915,1335,580,0,303,31,0,24804,"158,743",29.2,8999,GEMBROOK,VIC,145.596576,-37.947379,BELGRAVE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-37.9524044,145.6023644,21201128901,21201128901,212011289,Emerald - Cockatoo,21201,Cardinia,212,Melbourne - South East,2,2,2,5,La Trobe,,V1,PHN203,South Eastern Melbourne,Cardinia,21450,Menzies,,71,24804
6337,44,292,13.7,256,186,70,0,40,4,0,23489,"150,329",33,15608,FITZGERALD,WA,119.237195,-33.990448,JERRAMUNGUP LPO,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-33.7474237,119.45786,50801119505,51101127502,511011275,Esperance Region,51101,Esperance,511,Western Australia - Outback (South),5,5,7,7,O'Connor,173.4300385,W2,PHN503,Country WA,Jerramungup,54130,Durack,,71,23489
4224,863,2169,36.2,4709,3381,1328,0,786,77,0,26780,"171,390",38.1,12174,TUGUN,QLD,153.489332,-28.150224,CURRUMBIN DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,30902,Coolangatta,309,Gold Coast,R2,-28.1469507,153.4919105,30902123119,30902123119,309021231,Currumbin - Tugun,30902,Coolangatta,309,Gold Coast,1,1,1,1,McPherson,10.08011818,Q1,PHN303,Gold Coast,Gold Coast,33430,McPherson,Provincial,70,26780
6410,168,461,34.5,858,648,210,0,159,9,0,23925,"153,121",34.9,11089,BUNGULLA,WA,117.679993,-31.579991,KELLERBERRIN LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.7765295,117.7929365,50902123706,50902123706,509021237,Cunderdin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,3,3,5,5,Durack,,W2,PHN503,Country WA,Kellerberrin,54410,Durack,Rural,70,23925
3370,384,946,38.2,1945,1617,328,0,361,23,0,24691,"158,021",31.9,5889,CLUNES,VIC,143.815613,-37.252718,CLUNES,Delivery Area,Updated 6-Feb-2020,20103,Maryborough - Pyrenees,201,Ballarat,R3,-37.296,143.786,20102101012,20102101012,201021010,Creswick - Clunes,20102,Creswick - Daylesford - Ballan,201,Ballarat,2,2,5,5,Ballarat,,V2,PHN206,Western Victoria,Hepburn,22910,Mallee,Rural,70,24691
2449,476,998,44.3,2389,1868,521,0,442,34,0,25137,"160,880",35.1,2063,ARGENTS HILL,NSW,152.737629,-30.62816,BOWRAVILLE LPO,Delivery Area,Updated 6-Feb-2020,10802,Kempsey - Nambucca,108,Mid North Coast,R3,-30.6158559,152.8005656,10802115916,10802115916,108021159,Nambucca Heads Region,10802,Kempsey - Nambucca,108,Mid North Coast,3,3,5,5,Cowper,72.74384308,N2,PHN109,North Coast,Nambucca Valley,15700,Cowper,Provincial,70,25137
3575,154,438,32,1271,623,348,300,140,13,1,23909,"153,020",31.9,7536,BALD ROCK,VIC,144.159028,-36.055725,Pyramid Hill,,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3,-36.0765,144.128,20203103317,20203103317,202031033,Loddon,20203,Loddon - Elmore,202,Bendigo,3,3,5,5,Mallee,,V2,PHN205,Murray,Loddon,23940,Mallee,Rural,70,24209
6369,136,383,32.4,877,629,248,0,124,12,0,23832,"152,527",33.5,15676,EMU HILL,WA,118.806453,-32.023679,WA Country,,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-32.0833,118.333,50902124014,50902124014,509021240,Merredin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,324.6993103,W2,PHN503,Country WA,Narembeen,56370,Durack,Rural,70,23832
3714,728,1942,35.5,4008,2970,1038,0,689,39,0,25904,"165,787",35,7126,ACHERON,VIC,145.687889,-37.210538,ALEXANDRA,Delivery Area,Updated 6-Feb-2020,20401,Upper Goulburn Valley,204,Hume,R3,-37.2729634,145.7040584,20401105407,20401105407,204011054,Alexandra,20401,Upper Goulburn Valley,204,Hume,2,2,5,5,Indi,198.0879059,V2,PHN205,Murray,Murrindindi,25620,Indi,Rural,69,25904
2762,2840,2129,,20805,14968,5837,0,2423,417,0,44600,"285,442",57.9,5682,SCHOFIELDS,NSW,150.880097,-33.700603,NEPEAN DF,Delivery Area,Updated 6-Feb-2020,11602,Blacktown - North,116,Sydney - Blacktown,R1,-33.7044482,150.8667511,11602131225,11602131225,116021312,Riverstone - Marsden Park,11602,Blacktown - North,116,Sydney - Blacktown,1,1,1,1,Greenway,42.94033051,N1,PHN103,Western Sydney,Blacktown,10750,Greenway,Outer Metropolitan,69,44600
6630,88,371,21.6,770,367,153,250,80,7,1,23235,"148,701",36.2,10708,DEVILS CREEK,WA,115.72384,-27.569679,MULLEWA LPO,Delivery Area,Updated 6-Feb-2020,50805,Mid West,508,Western Australia - Outback,R3,-28.6731066,115.516158,50805121722,51104129204,511041292,Northampton - Mullewa - Greenough,51104,Mid West,511,Western Australia - Outback (South),4,4,6,6,Durack,281.2978516,W2,PHN503,Country WA,Chapman Valley,51610,Durack,Rural,69,23485
3888,648,1916,31.7,3544,2577,817,150,608,39,1,25079,"160,506",33.5,8767,BENDOC,VIC,148.660943,-37.39051,BENDOC,Delivery Area,Updated 6-Feb-2020,20502,Gippsland - East,205,Latrobe - Gippsland,R3,-37.1347462,148.9105482,20502108511,20502108511,205021085,Orbost,20502,Gippsland - East,205,Latrobe - Gippsland,4,3,6,5,Gippsland,374.8228455,V2,PHN204,Gippsland,East Gippsland,22110,Gippsland,Rural,69,25229
3390,176,481,33.5,885,628,257,0,161,15,0,23530,"150,592",31.7,5998,KEWELL,VIC,142.487468,-36.583744,MURTOA,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3,-36.469398,142.3989371,21501139415,21501139415,215011394,Yarriambiack,21501,Grampians,215,North West,3,3,5,5,Mallee,138.67099,V2,PHN206,Western Victoria,Horsham,23190,Mallee,Rural,69,23530
6282,508,1105,41.4,2976,1997,979,0,458,50,0,25271,"161,731",37,15941,YALLINGUP,WA,115.023916,-33.722885,YALLINGUP LPO,Delivery Area,Updated 6-Feb-2020,50101,Augusta - Margaret River - Busselton,501,Bunbury,R3,-33.6726029,115.0308297,50101100318,50101100318,501011003,Busselton Region,50101,Augusta - Margaret River - Busselton,501,Bunbury,2,2,5,5,Forrest,106.7656937,W2,PHN503,Country WA,Busselton,51260,Forrest,Rural,69,25271
3419,155,424,34.4,703,536,167,0,146,9,0,23273,"148,947",31.4,5811,KANIVA,VIC,141.101929,-36.226015,KANIVA LPO,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3,-36.3672353,141.2213044,21501139010,21501139010,215011390,Nhill Region,21501,Grampians,215,North West,3,3,5,5,Mallee,,V2,PHN206,Western Victoria,West Wimmera,26890,Mallee,Rural,69,23273
3816,449,1316,31.3,2861,1795,1066,0,412,37,0,24773,"158,547",29.1,9056,LABERTOUCHE,VIC,145.787991,-38.043542,LONGWARRY,Delivery Area,Updated 6-Feb-2020,21201,Cardinia,212,Melbourne - South East,R3,-38.0306894,145.805379,20501107615,20501107615,205011076,Drouin,20501,Baw Baw,205,Latrobe - Gippsland,2,2,5,5,Monash,71.91226196,V2,PHN204,Gippsland,Unincorporated Vic,29399,Monash,Rural,68,24773
2286,638,1810,31.5,3622,2756,866,0,571,67,0,25064,"160,409",32.6,2384,HOLMESVILLE,NSW,151.532669,-32.923321,EDGEWORTH DC,Delivery Area,Updated 6-Feb-2020,11102,Lake Macquarie - West,111,Newcastle and Lake Macquarie,R2,-32.915,151.568,11102122120,11102122120,111021221,West Wallsend - Barnsley - Killingworth,11102,Lake Macquarie - West,111,Newcastle and Lake Macquarie,1,1,1,1,Hunter,,N2,PHN108,Hunter New England and Central Coast,Lake Macquarie,14650,Hunter,Rural,68,25064
3929,319,933,27.5,2342,1295,1047,0,257,62,0,24303,"155,540",29.7,8610,FLINDERS,VIC,144.976673,-38.460965,HASTINGS DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21402,Mornington Peninsula,214,Mornington Peninsula,R3,-38.4574538,144.9721978,21402137816,21402137816,214021378,Flinders,21402,Mornington Peninsula,214,Mornington Peninsula,2,2,2,2,Flinders,129.0500641,V1,PHN203,South Eastern Melbourne,Mornington Peninsula,25340,Flinders,Rural,68,24303
3373,434,1207,33.2,2513,1813,700,0,401,33,0,24296,"155,495",31.3,5901,BEAUFORT,VIC,143.343429,-37.457785,BEAUFORT LPO,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3,-37.4228524,143.3703651,20103101401,20103101401,201031014,Beaufort,20103,Maryborough - Pyrenees,201,Ballarat,2,2,5,5,Wannon,,V2,PHN206,Western Victoria,Pyrenees,25990,Wannon,Rural,68,24296
